Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
0,41,1,28.0,1,1,0,26999.0,124.0,51,0
0,25,1,30.0,1,0,0,42206.0,152.0,203,0
1,43,1,29.0,0,1,1,25846.0,26.0,91,1
0,21,1,46.0,0,0,1,30004.0,152.0,253,0
1,58,1,28.0,0,1,1,53106.0,26.0,297,0
0,45,1,28.0,0,1,0,58055.0,124.0,122,0
0,61,1,3.0,0,1,0,23075.0,124.0,29,0
0,43,1,28.0,0,1,1,47072.0,26.0,15,0
0,59,1,19.0,1,1,0,34845.0,26.0,165,0
1,22,1,8.0,1,0,0,26468.0,152.0,45,0
0,45,1,8.0,1,1,0,63591.0,26.0,171,0
0,21,1,29.0,1,0,0,2630.0,152.0,61,0
0,52,1,43.0,0,1,1,34302.0,26.0,270,0
0,79,1,18.0,0,1,1,47341.0,124.0,85,0
1,23,1,30.0,1,0,0,2630.0,159.0,297,0
1,76,1,28.0,0,1,1,37601.0,124.0,200,0
0,53,1,28.0,0,2,1,62869.0,124.0,22,1
0,40,1,41.0,1,1,0,2630.0,157.0,130,0
0,21,1,2.0,0,0,1,30509.0,160.0,146,0
0,46,1,41.0,0,1,1,45353.0,26.0,70,0
0,20,1,47.0,0,0,1,30205.0,160.0,152,0
0,46,1,29.0,0,1,1,43222.0,26.0,175,0
1,39,1,28.0,0,1,0,31050.0,152.0,132,0
0,60,1,13.0,1,1,0,2630.0,26.0,96,0
0,25,1,29.0,0,0,1,42038.0,26.0,146,1
0,41,1,36.0,0,1,1,37120.0,14.0,63,0
0,65,1,28.0,0,1,1,36376.0,26.0,117,0
1,42,1,28.0,1,1,0,37670.0,26.0,36,0
1,23,1,25.0,1,0,0,30689.0,151.0,98,0
0,20,1,32.0,0,0,1,26968.0,160.0,71,0
0,31,1,28.0,0,1,1,29918.0,154.0,164,0
0,26,1,3.0,0,0,1,23591.0,152.0,184,0
1,54,1,29.0,0,1,0,35173.0,124.0,105,0
1,24,1,2.0,0,0,1,29352.0,152.0,199,0
0,27,1,28.0,0,1,1,29426.0,124.0,66,0
1,49,1,46.0,1,1,0,38801.0,26.0,51,0
0,46,1,3.0,0,1,1,23313.0,156.0,21,1
0,41,1,47.0,0,1,1,35518.0,124.0,267,0
0,63,1,28.0,1,1,0,49794.0,26.0,148,0
0,41,1,28.0,1,1,0,30038.0,124.0,91,0
1,24,1,10.0,1,0,0,27634.0,152.0,283,0
1,28,1,30.0,1,0,0,23834.0,152.0,289,0
1,69,1,28.0,0,1,1,2630.0,156.0,162,0
0,41,1,15.0,0,2,1,27557.0,26.0,231,1
0,59,1,15.0,0,2,1,2630.0,157.0,20,0
0,49,1,28.0,0,1,1,36950.0,26.0,187,0
1,42,1,28.0,1,1,0,51129.0,124.0,268,0
1,40,1,28.0,1,1,0,44624.0,59.0,231,0
0,42,1,28.0,0,1,1,44351.0,124.0,90,0
0,52,1,28.0,0,2,1,47769.0,26.0,219,1
0,58,1,46.0,0,2,1,2630.0,156.0,102,1
0,35,1,19.0,0,1,1,34053.0,26.0,31,0
1,50,1,28.0,0,1,1,29609.0,124.0,194,0
0,23,1,12.0,1,0,0,2630.0,152.0,55,0
0,64,1,8.0,1,1,1,2630.0,26.0,101,0
0,26,1,9.0,1,0,0,37823.0,26.0,109,0
0,22,1,46.0,0,0,1,22435.0,152.0,230,0
1,53,1,28.0,0,1,1,40519.0,26.0,107,0
1,42,1,28.0,0,1,1,39031.0,26.0,140,1
1,27,1,36.0,1,0,0,30032.0,152.0,64,0
1,35,1,46.0,0,1,1,20203.0,124.0,46,0
0,47,1,48.0,1,1,0,2630.0,124.0,135,0
0,80,1,13.0,0,1,0,37734.0,26.0,224,0
1,49,1,46.0,1,1,1,31169.0,26.0,165,0
1,24,1,17.0,1,0,0,25081.0,152.0,288,0
1,28,1,28.0,0,1,1,38946.0,154.0,143,1
1,39,1,28.0,1,1,0,43464.0,122.0,167,0
0,49,1,28.0,0,1,0,41108.0,124.0,80,0
0,36,1,36.0,1,1,0,58601.0,152.0,108,0
0,45,1,28.0,0,1,0,36442.0,26.0,251,0
0,61,1,35.0,0,2,1,2630.0,157.0,61,0
0,52,1,28.0,0,1,1,50189.0,26.0,25,0
1,64,1,15.0,0,1,1,39709.0,26.0,249,0
0,62,1,24.0,0,2,1,35273.0,145.0,270,0
1,27,1,29.0,0,0,1,23880.0,152.0,261,0
1,26,1,8.0,1,0,0,38856.0,152.0,109,0
0,72,1,3.0,1,1,0,51060.0,26.0,185,0
1,39,1,14.0,0,1,1,2630.0,124.0,101,1
0,38,1,35.0,0,1,1,24827.0,154.0,21,0
0,65,1,46.0,0,1,1,34462.0,26.0,117,0
1,37,1,28.0,1,1,0,45569.0,13.0,136,0
0,25,1,28.0,1,0,0,42001.0,152.0,284,0
1,26,1,14.0,1,0,0,26556.0,152.0,299,0
1,22,1,30.0,1,0,0,32777.0,152.0,96,0
1,61,1,28.0,1,1,0,60727.0,124.0,46,0
1,49,1,28.0,0,1,1,46293.0,124.0,179,0
0,44,1,41.0,0,1,1,20246.0,12.0,267,0
0,47,1,31.0,0,2,1,2630.0,124.0,34,0
0,24,1,3.0,1,0,0,23046.0,152.0,228,0
1,73,1,43.0,0,1,1,2630.0,26.0,42,0
0,50,1,47.0,0,1,1,47322.0,26.0,24,0
1,22,1,41.0,1,0,0,28905.0,152.0,178,0
1,27,1,30.0,1,0,0,47983.0,152.0,157,0
1,42,1,28.0,0,1,1,42058.0,124.0,160,0
1,21,1,26.0,0,0,1,39815.0,152.0,61,0
1,28,1,28.0,0,0,1,47374.0,26.0,140,0
1,34,1,29.0,0,1,1,30045.0,26.0,119,1
1,32,1,3.0,1,0,0,20075.0,152.0,34,0
0,32,1,21.0,0,0,1,23375.0,152.0,185,0
1,42,1,28.0,0,1,1,33783.0,122.0,48,0
1,56,1,42.0,0,1,1,33953.0,26.0,20,0
1,28,1,37.0,1,0,0,30939.0,152.0,54,0
0,45,1,11.0,0,1,0,2630.0,150.0,191,0
1,23,1,47.0,0,0,1,42486.0,152.0,57,0
1,70,1,8.0,1,1,0,53092.0,26.0,164,0
1,26,1,8.0,1,0,0,29971.0,152.0,191,0
1,47,1,28.0,0,1,1,2630.0,55.0,199,1
1,28,1,39.0,0,1,1,2630.0,156.0,134,0
1,26,1,18.0,1,0,0,30702.0,152.0,181,0
1,30,1,48.0,0,0,1,2630.0,152.0,152,0
1,28,1,6.0,1,0,0,17076.0,152.0,225,0
0,59,1,28.0,0,2,1,52158.0,122.0,188,1
1,44,1,8.0,1,1,0,45674.0,152.0,299,0
1,25,1,18.0,1,0,0,29358.0,152.0,189,0
0,24,1,8.0,1,0,0,72963.0,152.0,90,0
1,22,1,8.0,0,0,1,27585.0,152.0,74,0
0,52,1,2.0,1,1,0,29612.0,124.0,293,0
1,28,1,28.0,1,0,0,37685.0,152.0,275,0
1,21,1,47.0,0,0,0,30441.0,152.0,228,0
0,65,1,8.0,1,1,0,38374.0,124.0,233,0
0,21,1,8.0,1,0,0,61207.0,160.0,271,0
0,21,1,12.0,1,0,0,25541.0,152.0,194,0
1,20,1,6.0,0,0,1,21142.0,160.0,263,0
1,65,1,28.0,0,1,1,58417.0,26.0,221,0
1,72,1,28.0,1,1,0,67692.0,26.0,194,0
1,31,1,28.0,0,0,1,37884.0,152.0,175,0
0,24,1,36.0,1,0,0,25710.0,152.0,117,0
1,49,1,46.0,0,1,0,2630.0,124.0,280,0
1,59,1,50.0,1,1,1,34640.0,26.0,233,0
0,71,1,28.0,0,1,1,37994.0,26.0,116,0
0,40,1,6.0,1,1,0,33768.0,124.0,142,0
1,25,1,32.0,1,0,0,38687.0,152.0,19,0
0,44,1,28.0,1,1,0,30555.0,60.0,274,0
1,67,1,28.0,1,1,0,2630.0,26.0,199,0
1,69,1,28.0,0,2,1,53006.0,122.0,163,0
0,25,1,36.0,1,0,0,47498.0,152.0,131,0
1,24,1,41.0,1,0,0,27494.0,152.0,286,0
0,31,1,9.0,0,0,1,33179.0,155.0,142,1
0,25,1,13.0,0,0,0,2630.0,152.0,200,0
0,22,1,26.0,0,0,1,2630.0,152.0,272,0
0,32,1,23.0,0,1,1,2630.0,156.0,38,0
0,41,1,15.0,0,1,1,33451.0,124.0,159,0
1,35,1,11.0,0,1,1,2630.0,157.0,225,1
0,47,1,50.0,0,1,0,2630.0,26.0,89,0
1,23,1,46.0,1,0,0,25449.0,151.0,41,0
0,54,1,8.0,0,1,1,41539.0,154.0,104,1
0,63,1,8.0,0,1,1,46650.0,26.0,131,0
1,25,1,30.0,0,0,1,2630.0,156.0,139,0
0,37,1,46.0,1,1,0,27889.0,152.0,156,0
1,68,1,15.0,0,1,1,68472.0,124.0,231,0
1,24,1,17.0,0,0,0,2630.0,26.0,234,0
0,52,1,28.0,0,1,1,31611.0,26.0,288,0
0,74,1,28.0,0,1,1,2630.0,157.0,60,1
0,54,1,28.0,0,2,1,2630.0,154.0,56,0
1,27,1,3.0,1,0,0,27469.0,152.0,100,0
0,59,1,6.0,0,1,1,26563.0,26.0,86,0
1,40,1,28.0,0,1,1,36165.0,124.0,229,1
0,32,1,43.0,1,0,0,2630.0,152.0,33,0
0,34,1,8.0,0,1,1,2630.0,156.0,231,0
1,70,1,15.0,1,1,0,31318.0,152.0,245,0
0,40,1,36.0,0,1,1,50403.0,26.0,145,1
0,26,1,8.0,1,0,0,25661.0,152.0,228,0
1,36,1,30.0,0,1,1,2630.0,157.0,115,0
0,27,1,14.0,1,0,0,31776.0,152.0,135,0
0,23,1,28.0,1,0,0,37699.0,152.0,166,0
1,21,1,47.0,0,0,1,34162.0,152.0,288,0
1,25,1,6.0,1,0,0,24844.0,152.0,260,0
1,21,1,10.0,1,0,0,18216.0,152.0,285,0
1,64,1,28.0,0,1,1,35823.0,29.0,14,0
1,45,1,28.0,1,1,0,36469.0,55.0,138,0
1,27,1,28.0,1,0,0,29570.0,152.0,22,0
1,44,1,28.0,0,2,1,59305.0,139.0,68,0
0,50,1,8.0,0,1,1,34031.0,26.0,189,0
1,28,1,15.0,0,0,1,2630.0,152.0,255,0
1,24,1,14.0,1,0,0,24738.0,152.0,79,0
0,21,1,7.0,1,0,0,53223.0,160.0,235,0
1,29,1,3.0,0,0,1,24163.0,124.0,206,1
0,41,1,15.0,0,1,0,20503.0,26.0,104,0
0,69,1,37.0,0,1,1,2630.0,26.0,254,0
1,43,1,28.0,1,1,0,43388.0,124.0,173,0
1,24,1,2.0,0,0,1,36259.0,152.0,40,0
0,79,1,28.0,0,1,1,2630.0,26.0,72,0
1,54,1,28.0,0,1,1,49873.0,124.0,83,0
0,47,1,0.0,0,1,1,2630.0,26.0,146,1
1,40,1,50.0,1,1,0,21971.0,152.0,158,0
1,62,1,46.0,1,1,0,15508.0,26.0,141,0
1,65,1,28.0,0,1,0,2630.0,156.0,21,0
0,24,1,46.0,1,0,0,28208.0,160.0,195,0
0,24,1,36.0,1,0,0,36504.0,152.0,106,0
1,32,1,28.0,0,0,1,45736.0,122.0,31,0
0,24,1,28.0,1,0,0,48436.0,152.0,23,0
0,44,1,8.0,0,1,1,44934.0,26.0,200,0
0,24,1,14.0,1,0,0,2630.0,152.0,201,0
1,47,1,33.0,1,1,0,30512.0,124.0,207,0
1,25,1,38.0,1,0,0,2630.0,152.0,279,0
0,76,1,8.0,0,1,1,38059.0,25.0,146,0
0,78,1,50.0,0,1,1,32896.0,26.0,122,0
1,22,1,15.0,0,0,1,29949.0,152.0,150,1
1,36,1,7.0,0,1,1,2630.0,157.0,12,0
1,25,1,15.0,0,0,0,2630.0,152.0,191,0
0,53,1,7.0,0,1,1,31334.0,124.0,94,0
0,48,1,28.0,0,1,1,38960.0,124.0,88,0
0,27,1,11.0,1,0,0,40340.0,152.0,207,0
1,42,1,28.0,0,1,1,31054.0,124.0,143,0
1,23,1,16.0,1,0,0,26147.0,152.0,192,0
1,33,1,28.0,0,0,1,2630.0,124.0,223,0
1,56,1,16.0,0,1,1,28980.0,26.0,112,1
0,55,1,28.0,0,1,1,52243.0,26.0,238,1
1,20,1,15.0,0,0,1,32014.0,160.0,147,0
0,24,1,15.0,1,0,0,39847.0,152.0,290,0
1,52,1,28.0,1,1,0,46719.0,124.0,148,0
0,48,1,28.0,1,1,0,52044.0,124.0,106,0
1,24,1,45.0,1,0,0,24248.0,152.0,294,0
0,23,1,50.0,1,0,0,37427.0,152.0,142,0
0,73,1,46.0,1,1,0,34321.0,124.0,217,0
1,39,1,28.0,0,1,1,40735.0,157.0,40,0
1,37,1,28.0,0,1,1,48342.0,26.0,181,0
0,47,1,3.0,0,1,1,2630.0,26.0,132,0
0,22,1,28.0,0,0,1,37510.0,152.0,104,0
0,64,1,29.0,0,1,1,2630.0,26.0,138,0
1,43,1,28.0,1,1,0,42554.0,124.0,198,0
0,64,1,28.0,1,1,0,30221.0,26.0,297,0
1,24,1,45.0,0,0,1,16868.0,152.0,142,0
1,37,1,35.0,0,1,0,2630.0,26.0,71,0
0,51,1,28.0,0,1,1,32276.0,26.0,165,0
0,63,1,28.0,1,1,0,32626.0,26.0,171,0
1,73,1,2.0,0,1,1,30956.0,124.0,133,1
1,22,1,45.0,1,0,0,21891.0,152.0,103,0
0,38,1,46.0,0,1,1,28681.0,124.0,61,0
0,53,1,28.0,1,1,0,30298.0,26.0,196,0
0,40,1,28.0,0,1,1,37621.0,26.0,79,1
0,47,1,28.0,0,1,1,43052.0,26.0,182,1
0,21,1,46.0,1,0,0,27919.0,160.0,166,0
0,68,1,28.0,0,1,1,35795.0,26.0,239,0
0,21,1,28.0,0,0,1,47482.0,26.0,59,0
1,37,1,3.0,0,1,1,31535.0,26.0,164,1
1,22,1,46.0,1,0,0,24175.0,152.0,139,0
1,27,1,8.0,1,0,0,41408.0,152.0,65,0
1,24,1,6.0,1,0,0,25759.0,152.0,16,0
0,63,1,28.0,1,1,0,72963.0,26.0,252,0
1,60,1,28.0,0,1,1,42750.0,26.0,59,0
0,44,1,28.0,0,1,1,54155.0,13.0,207,0
1,23,1,13.0,1,0,0,27648.0,151.0,97,0
0,54,1,28.0,0,1,1,40519.0,26.0,81,0
1,72,1,28.0,1,1,0,51899.0,124.0,167,0
0,21,1,8.0,1,0,0,43392.0,160.0,28,0
1,24,1,33.0,1,0,0,21584.0,152.0,28,0
0,41,1,33.0,0,1,1,20779.0,124.0,177,0
1,29,1,8.0,0,0,1,58521.0,26.0,58,0
0,45,1,47.0,0,1,1,36747.0,26.0,278,0
1,67,1,28.0,0,1,1,57174.0,124.0,222,0
0,21,1,41.0,1,0,0,27176.0,152.0,209,0
1,62,1,28.0,1,1,0,36735.0,13.0,257,0
0,24,1,14.0,0,0,1,37935.0,124.0,159,0
1,22,1,8.0,1,0,0,32132.0,152.0,117,0
0,22,1,48.0,1,0,1,2630.0,156.0,123,0
1,24,1,11.0,1,0,0,25177.0,152.0,64,0
0,25,1,3.0,1,0,0,2630.0,160.0,45,0
0,52,1,15.0,0,1,1,63933.0,26.0,40,1
1,48,1,46.0,0,1,1,42562.0,26.0,142,1
0,38,1,48.0,0,1,1,2630.0,124.0,18,0
0,31,1,6.0,1,0,0,29583.0,152.0,130,0
0,49,1,28.0,0,1,1,28105.0,124.0,137,0
1,45,1,28.0,1,1,0,69352.0,122.0,193,0
0,42,1,13.0,1,1,0,26794.0,124.0,297,0
1,26,1,34.0,1,0,1,30758.0,160.0,209,0
1,46,1,22.0,0,2,1,30337.0,26.0,206,1
1,29,1,47.0,1,0,0,2630.0,26.0,123,0
1,56,1,28.0,0,1,1,35687.0,26.0,192,0
0,22,1,10.0,1,0,0,29405.0,152.0,128,0
0,37,1,28.0,0,1,0,2630.0,24.0,49,0
0,80,1,39.0,1,1,0,38000.0,127.0,147,0
1,21,1,46.0,1,0,0,36394.0,152.0,161,0
1,40,1,18.0,0,1,1,28869.0,124.0,30,1
0,23,1,25.0,1,0,0,53557.0,151.0,61,0
1,26,1,39.0,1,0,0,2630.0,152.0,248,0
1,26,1,8.0,1,0,0,40308.0,152.0,205,0
1,51,1,28.0,0,1,1,51916.0,26.0,153,0
1,48,1,11.0,0,1,1,25054.0,124.0,48,0
0,21,1,11.0,1,0,0,29265.0,152.0,153,0
1,22,1,30.0,0,0,1,26479.0,152.0,36,0
1,24,1,43.0,0,0,1,40123.0,152.0,36,0
1,24,1,46.0,1,0,0,28135.0,160.0,222,0
0,75,1,28.0,1,1,0,52768.0,13.0,288,0
0,63,1,24.0,1,1,0,33864.0,26.0,68,0
0,37,1,28.0,1,1,0,48497.0,124.0,36,0
0,67,1,37.0,1,1,0,39980.0,124.0,141,0
1,25,1,6.0,0,0,1,23694.0,152.0,165,1
1,27,1,26.0,1,0,0,37512.0,152.0,262,0
0,41,1,46.0,1,1,0,26375.0,26.0,295,0
1,23,1,6.0,1,0,0,28901.0,152.0,166,0
0,57,1,41.0,1,1,0,34909.0,124.0,237,0
1,38,1,30.0,0,1,1,27375.0,124.0,111,1
0,24,1,46.0,1,0,0,25263.0,152.0,226,0
1,21,1,27.0,0,0,1,2630.0,160.0,114,0
0,55,1,14.0,1,1,0,36194.0,26.0,246,0
0,24,1,28.0,1,0,0,57683.0,152.0,276,0
0,37,1,7.0,0,1,0,30902.0,124.0,171,0
0,34,1,18.0,0,0,1,2630.0,124.0,185,1
0,27,1,15.0,1,0,0,41265.0,152.0,271,0
1,23,1,28.0,0,0,1,66214.0,152.0,22,0
1,31,1,38.0,0,1,1,2630.0,157.0,34,0
1,58,1,28.0,0,2,1,42650.0,3.0,20,1
1,24,1,41.0,1,0,1,39407.0,152.0,108,0
0,60,1,28.0,1,1,0,38417.0,61.0,83,0
0,47,1,29.0,0,1,1,32195.0,124.0,211,1
1,52,1,48.0,0,1,1,2630.0,26.0,207,0
1,23,1,28.0,0,1,0,35124.0,124.0,42,0
1,44,1,28.0,0,1,1,39641.0,122.0,71,1
0,54,1,22.0,0,1,1,33555.0,30.0,220,0
0,71,1,17.0,0,1,0,28732.0,26.0,222,0
1,47,1,26.0,1,1,0,34301.0,124.0,77,0
1,55,1,39.0,0,1,1,29752.0,26.0,69,0
1,65,1,8.0,0,2,1,39029.0,155.0,183,0
0,29,1,38.0,1,0,0,32563.0,152.0,116,0
1,22,1,5.0,0,0,1,2630.0,152.0,176,1
1,38,1,28.0,0,1,1,64278.0,26.0,25,0
1,22,1,6.0,1,0,0,38595.0,152.0,167,0
0,48,1,28.0,0,1,1,31178.0,26.0,290,0
0,23,1,50.0,1,0,0,24554.0,152.0,16,0
1,41,1,29.0,0,1,1,30832.0,26.0,68,0
0,54,1,46.0,0,1,1,69235.0,26.0,95,1
0,48,1,12.0,0,1,0,27043.0,124.0,68,0
1,33,1,28.0,0,1,1,41125.0,156.0,86,0
1,25,1,28.0,1,0,0,39121.0,152.0,56,0
1,30,1,35.0,0,1,1,32816.0,26.0,148,0
1,55,1,28.0,0,1,0,38105.0,26.0,144,0
0,38,1,23.0,0,1,1,29869.0,124.0,163,0
0,39,1,28.0,0,1,1,38036.0,157.0,10,0
0,48,1,28.0,0,1,1,32476.0,124.0,38,0
0,36,1,28.0,1,1,0,48744.0,124.0,282,0
0,49,1,4.0,0,1,1,35652.0,26.0,91,1
1,24,1,45.0,0,0,1,27740.0,152.0,242,0
0,45,1,28.0,0,1,1,33514.0,26.0,260,0
0,61,1,30.0,0,1,1,32340.0,26.0,230,0
1,60,1,8.0,1,1,0,32870.0,26.0,95,0
1,71,1,28.0,0,1,1,2630.0,13.0,200,0
1,21,1,50.0,0,0,1,30842.0,152.0,105,0
0,25,1,46.0,1,0,0,18582.0,152.0,168,0
0,51,1,8.0,0,1,1,45480.0,26.0,263,1
1,20,1,3.0,0,0,1,2630.0,160.0,204,0
0,32,1,46.0,0,1,1,26894.0,124.0,38,1
1,50,1,50.0,1,1,0,35036.0,152.0,252,0
0,23,1,28.0,0,0,1,51494.0,124.0,125,0
0,44,1,28.0,1,1,0,40291.0,122.0,290,0
0,67,1,8.0,1,1,0,43237.0,26.0,64,0
1,22,1,6.0,1,0,0,18322.0,26.0,144,0
1,46,1,24.0,0,1,1,24067.0,124.0,125,1
0,51,1,28.0,0,1,0,49820.0,26.0,187,0
1,26,1,11.0,1,0,0,37701.0,152.0,206,0
1,22,1,8.0,0,0,1,30350.0,152.0,181,0
0,61,1,28.0,0,2,1,51821.0,26.0,62,1
0,39,1,23.0,0,1,0,26584.0,26.0,180,0
1,46,1,28.0,0,2,1,49180.0,124.0,72,0
0,21,1,50.0,0,0,1,37183.0,152.0,83,0
1,30,1,15.0,0,0,1,46660.0,124.0,190,1
0,24,1,29.0,1,0,0,37714.0,152.0,221,0
0,55,1,28.0,0,1,1,33326.0,26.0,178,0
0,65,1,28.0,0,1,1,49291.0,124.0,31,0
1,24,1,36.0,0,0,1,2630.0,151.0,158,0
0,48,1,8.0,0,1,1,41097.0,124.0,11,1
0,25,1,29.0,1,0,0,28691.0,152.0,117,0
0,34,1,28.0,1,1,0,36502.0,152.0,259,0
1,22,1,46.0,1,0,0,21549.0,152.0,77,0
0,63,1,28.0,0,1,1,39697.0,13.0,67,0
0,21,1,37.0,1,0,1,29537.0,160.0,243,0
1,24,1,37.0,0,0,1,24047.0,151.0,175,0
0,25,1,10.0,1,0,0,23706.0,152.0,154,0
0,34,1,28.0,1,1,0,36380.0,124.0,160,0
0,42,1,29.0,1,1,0,33405.0,26.0,241,0
0,21,1,28.0,0,0,1,41299.0,152.0,140,0
1,48,1,28.0,1,1,0,53348.0,124.0,175,0
0,39,1,46.0,0,2,1,2630.0,156.0,80,0
0,27,1,21.0,1,0,0,27362.0,152.0,151,0
1,24,1,38.0,1,0,0,39201.0,152.0,259,0
0,22,1,30.0,1,0,0,22844.0,152.0,247,0
1,52,1,48.0,1,1,0,2630.0,15.0,129,0
1,37,1,29.0,0,1,1,2630.0,156.0,68,0
1,60,1,48.0,0,1,1,2630.0,124.0,265,0
0,46,1,28.0,1,1,0,29454.0,124.0,213,0
1,26,1,50.0,1,0,0,39580.0,152.0,286,0
1,33,1,15.0,1,0,0,34102.0,152.0,24,0
1,24,1,13.0,1,0,0,28232.0,152.0,174,0
1,23,1,25.0,1,0,0,43372.0,152.0,22,0
0,21,1,7.0,0,0,1,44896.0,152.0,217,0
1,49,1,28.0,0,1,1,2630.0,26.0,62,1
1,57,1,41.0,0,2,1,2630.0,157.0,250,0
0,32,1,13.0,0,1,1,29796.0,163.0,224,1
0,69,1,8.0,1,1,0,2630.0,26.0,259,0
1,32,1,38.0,0,0,1,22983.0,124.0,202,1
1,25,1,14.0,1,0,0,38348.0,152.0,207,0
0,24,1,11.0,1,0,0,31392.0,152.0,132,0
1,23,1,46.0,1,0,0,42679.0,152.0,103,0
1,22,1,24.0,0,0,1,26761.0,152.0,228,0
1,24,1,39.0,1,0,1,31001.0,152.0,265,0
0,40,1,46.0,0,1,1,28792.0,124.0,215,0
0,63,1,28.0,1,1,0,43442.0,26.0,251,0
0,39,1,45.0,0,1,1,28993.0,124.0,275,0
1,26,1,28.0,0,0,1,48631.0,152.0,94,0
1,25,1,46.0,1,0,0,40173.0,152.0,295,0
0,23,1,34.0,0,0,1,26457.0,152.0,152,0
0,28,1,28.0,1,0,0,26974.0,153.0,180,0
1,46,1,35.0,0,1,1,33866.0,26.0,239,1
0,46,1,28.0,0,1,0,26799.0,124.0,23,0
1,27,1,49.0,0,0,0,2630.0,152.0,160,0
1,41,1,8.0,1,1,0,36055.0,124.0,78,0
1,38,1,46.0,0,1,1,25660.0,154.0,108,0
1,22,1,2.0,0,0,0,2630.0,152.0,297,0
0,52,1,35.0,0,1,0,37326.0,26.0,97,0
1,34,1,8.0,0,1,1,2630.0,124.0,219,0
0,48,1,28.0,0,1,1,48654.0,163.0,247,1
0,64,1,28.0,1,1,0,2630.0,26.0,278,0
0,44,1,8.0,0,1,1,42368.0,26.0,194,0
1,42,1,41.0,0,1,1,29052.0,26.0,266,0
1,45,1,28.0,0,2,1,42522.0,26.0,186,1
0,50,1,46.0,1,1,0,29529.0,26.0,260,0
0,57,1,28.0,0,1,1,55511.0,26.0,85,1
0,21,1,8.0,0,0,1,26450.0,160.0,246,0
0,59,1,28.0,0,2,1,38259.0,147.0,40,0
0,21,1,21.0,1,0,0,2630.0,160.0,142,0
0,20,1,46.0,1,0,0,27918.0,160.0,195,0
0,22,1,7.0,1,0,0,42214.0,152.0,201,0
0,37,1,28.0,1,1,0,54295.0,26.0,75,0
1,68,1,7.0,0,1,1,28868.0,124.0,21,1
0,47,1,11.0,1,1,0,27098.0,124.0,183,0
1,46,1,28.0,0,1,1,38001.0,124.0,98,1
0,21,1,36.0,0,0,0,2630.0,152.0,42,0
1,25,1,6.0,1,0,0,29827.0,152.0,28,0
1,49,1,28.0,1,1,0,72963.0,124.0,283,0
0,46,1,12.0,0,1,1,26129.0,124.0,44,0
1,21,1,24.0,1,0,0,2630.0,160.0,17,0
1,34,1,15.0,1,0,0,2630.0,152.0,73,0
0,50,1,29.0,0,1,1,27015.0,26.0,227,0
1,22,1,41.0,0,0,1,25371.0,152.0,95,0
0,56,1,28.0,1,1,0,29018.0,26.0,107,0
0,43,1,28.0,0,1,1,43594.0,26.0,299,0
0,27,1,46.0,1,0,0,21451.0,152.0,106,0
1,24,1,30.0,0,0,1,22379.0,152.0,111,1
1,71,1,38.0,1,1,0,33759.0,26.0,31,0
1,28,1,15.0,1,0,0,29029.0,152.0,121,0
1,25,1,28.0,0,0,1,44528.0,163.0,278,0
0,31,1,28.0,0,0,1,2630.0,163.0,159,0
1,23,1,2.0,0,0,0,28172.0,151.0,136,0
1,30,1,32.0,1,0,0,32679.0,152.0,174,0
0,40,1,35.0,0,1,1,2630.0,154.0,57,0
0,63,1,28.0,0,1,1,46224.0,124.0,187,0
0,40,1,37.0,0,1,1,33994.0,26.0,20,0
1,39,1,28.0,1,1,0,44041.0,125.0,280,0
1,34,1,12.0,0,1,0,24254.0,124.0,100,0
0,24,1,11.0,1,0,0,26338.0,152.0,110,0
0,20,1,15.0,0,0,1,32002.0,160.0,92,0
0,46,1,20.0,0,1,1,2630.0,124.0,138,0
0,61,1,25.0,1,1,0,42565.0,25.0,285,0
1,40,1,8.0,0,1,1,32042.0,26.0,256,1
1,59,1,20.0,0,1,1,2630.0,29.0,163,1
0,44,1,41.0,0,1,1,40606.0,12.0,223,1
0,35,1,28.0,0,1,1,2630.0,152.0,166,0
1,40,1,8.0,1,1,0,36686.0,7.0,242,0
1,30,1,27.0,1,0,0,2630.0,152.0,250,0
1,21,1,46.0,1,0,0,24351.0,160.0,193,0
0,34,1,28.0,0,1,0,35255.0,26.0,118,0
0,49,1,46.0,1,1,0,49222.0,26.0,165,0
1,34,1,10.0,0,1,0,29295.0,152.0,136,0
0,49,1,28.0,0,2,1,32667.0,26.0,168,0
1,32,1,28.0,0,0,1,42218.0,26.0,269,1
0,31,1,26.0,0,0,1,28312.0,152.0,119,1
0,25,1,13.0,1,0,0,28862.0,152.0,108,0
0,25,1,43.0,1,0,0,27903.0,152.0,121,0
1,24,1,6.0,1,0,0,32907.0,152.0,177,0
0,32,1,47.0,0,1,1,38517.0,157.0,245,0
0,48,1,6.0,1,1,0,35618.0,26.0,33,0
1,23,1,30.0,1,0,0,44149.0,152.0,198,0
1,29,1,28.0,1,0,0,68411.0,152.0,269,0
0,54,1,28.0,1,1,0,36068.0,55.0,104,0
0,25,1,8.0,1,0,0,23466.0,152.0,60,0
1,26,1,41.0,1,0,0,40249.0,152.0,98,0
0,42,1,28.0,1,1,0,34972.0,124.0,274,0
0,22,1,45.0,0,0,1,34056.0,152.0,233,0
1,44,1,28.0,1,1,0,44795.0,122.0,29,0
0,45,1,47.0,0,1,1,34620.0,26.0,10,1
